customer_id,first_order_date,acquisition_channel,first_order_month,Second Order Date,Days to 2nd Purchase,Repeat Bucket,Repeat Bucket Sort
13431,"Monday, 30 September 2024",Paid Search,2024-09,04/08/2025 00:00:00,308,90+ days,6
17,"Wednesday, 8 January 2025",Paid Search,2025-01,,,,
39,"Sunday, 26 January 2025",Paid Search,2025-01,,,,
104,"Monday, 6 January 2025",Paid Search,2025-01,,,,
220,"Saturday, 25 January 2025",Paid Search,2025-01,,,,
362,"Wednesday, 29 January 2025",Paid Search,2025-01,,,,
499,"Friday, 31 January 2025",Paid Search,2025-01,06/03/2025 00:00:00,34,31–60 days,4
507,"Friday, 3 January 2025",Paid Search,2025-01,,,,
543,"Saturday, 11 January 2025",Paid Search,2025-01,,,,
570,"Wednesday, 22 January 2025",Paid Search,2025-01,,,,
601,"Monday, 27 January 2025",Paid Search,2025-01,,,,
911,"Wednesday, 15 January 2025",Paid Search,2025-01,,,,
970,"Saturday, 4 January 2025",Paid Search,2025-01,,,,
977,"Thursday, 30 January 2025",Paid Search,2025-01,26/04/2025 00:00:00,86,61–90 days,5
982,"Tuesday, 14 January 2025",Paid Search,2025-01,,,,
1002,"Thursday, 23 January 2025",Paid Search,2025-01,,,,
1005,"Sunday, 12 January 2025",Paid Search,2025-01,,,,
1100,"Saturday, 25 January 2025",Paid Search,2025-01,,,,
1145,"Monday, 6 January 2025",Paid Search,2025-01,,,,
1162,"Thursday, 9 January 2025",Paid Search,2025-01,,,,
1171,"Thursday, 16 January 2025",Paid Search,2025-01,,,,
1252,"Thursday, 16 January 2025",Paid Search,2025-01,,,,
1254,"Friday, 24 January 2025",Paid Search,2025-01,,,,
1466,"Wednesday, 1 January 2025",Paid Search,2025-01,,,,
1619,"Friday, 24 January 2025",Paid Search,2025-01,07/02/2025 00:00:00,14,8–14 days,2
1643,"Monday, 20 January 2025",Paid Search,2025-01,03/03/2025 00:00:00,42,31–60 days,4
1746,"Friday, 10 January 2025",Paid Search,2025-01,24/01/2025 00:00:00,14,8–14 days,2
1833,"Friday, 17 January 2025",Paid Search,2025-01,10/03/2025 00:00:00,52,31–60 days,4
2334,"Monday, 13 January 2025",Paid Search,2025-01,,,,
2438,"Friday, 24 January 2025",Paid Search,2025-01,,,,
2627,"Wednesday, 15 January 2025",Paid Search,2025-01,,,,
2695,"Thursday, 16 January 2025",Paid Search,2025-01,,,,
2823,"Wednesday, 22 January 2025",Paid Search,2025-01,,,,
3019,"Thursday, 30 January 2025",Paid Search,2025-01,,,,
3049,"Sunday, 12 January 2025",Paid Search,2025-01,19/02/2025 00:00:00,38,31–60 days,4
3086,"Monday, 20 January 2025",Paid Search,2025-01,,,,
3133,"Monday, 20 January 2025",Paid Search,2025-01,04/02/2025 00:00:00,15,15–30 days,3
3167,"Tuesday, 28 January 2025",Paid Search,2025-01,,,,
3232,"Saturday, 11 January 2025",Paid Search,2025-01,,,,
3271,"Tuesday, 21 January 2025",Paid Search,2025-01,26/02/2025 00:00:00,36,31–60 days,4
3302,"Wednesday, 8 January 2025",Paid Search,2025-01,01/02/2025 00:00:00,24,15–30 days,3
3373,"Saturday, 11 January 2025",Paid Search,2025-01,,,,
3465,"Saturday, 25 January 2025",Paid Search,2025-01,22/03/2025 00:00:00,56,31–60 days,4
3587,"Friday, 31 January 2025",Paid Search,2025-01,,,,
3624,"Friday, 10 January 2025",Paid Search,2025-01,27/02/2025 00:00:00,48,31–60 days,4
3742,"Friday, 3 January 2025",Paid Search,2025-01,,,,
3787,"Monday, 27 January 2025",Paid Search,2025-01,,,,
3844,"Sunday, 26 January 2025",Paid Search,2025-01,,,,
3851,"Tuesday, 28 January 2025",Paid Search,2025-01,,,,
3964,"Thursday, 23 January 2025",Paid Search,2025-01,17/02/2025 00:00:00,25,15–30 days,3
3975,"Wednesday, 29 January 2025",Paid Search,2025-01,12/02/2025 00:00:00,14,8–14 days,2
4028,"Sunday, 5 January 2025",Paid Search,2025-01,,,,
4244,"Friday, 3 January 2025",Paid Search,2025-01,,,,
4368,"Tuesday, 28 January 2025",Paid Search,2025-01,,,,
4376,"Wednesday, 8 January 2025",Paid Search,2025-01,01/02/2025 00:00:00,24,15–30 days,3
4690,"Thursday, 16 January 2025",Paid Search,2025-01,,,,
4734,"Tuesday, 14 January 2025",Paid Search,2025-01,,,,
4752,"Monday, 20 January 2025",Paid Search,2025-01,,,,
5146,"Sunday, 19 January 2025",Paid Search,2025-01,,,,
5169,"Thursday, 23 January 2025",Paid Search,2025-01,19/02/2025 00:00:00,27,15–30 days,3
5223,"Saturday, 4 January 2025",Paid Search,2025-01,,,,
5513,"Friday, 31 January 2025",Paid Search,2025-01,,,,
5550,"Saturday, 11 January 2025",Paid Search,2025-01,15/02/2025 00:00:00,35,31–60 days,4
5705,"Thursday, 23 January 2025",Paid Search,2025-01,03/03/2025 00:00:00,39,31–60 days,4
5967,"Wednesday, 8 January 2025",Paid Search,2025-01,,,,
5996,"Saturday, 25 January 2025",Paid Search,2025-01,26/03/2025 00:00:00,60,31–60 days,4
6067,"Thursday, 23 January 2025",Paid Search,2025-01,,,,
6104,"Tuesday, 7 January 2025",Paid Search,2025-01,,,,
6114,"Wednesday, 15 January 2025",Paid Search,2025-01,,,,
6179,"Thursday, 30 January 2025",Paid Search,2025-01,,,,
6311,"Sunday, 12 January 2025",Paid Search,2025-01,,,,
6396,"Wednesday, 15 January 2025",Paid Search,2025-01,,,,
6516,"Tuesday, 7 January 2025",Paid Search,2025-01,,,,
6588,"Wednesday, 22 January 2025",Paid Search,2025-01,02/03/2025 00:00:00,39,31–60 days,4
6598,"Sunday, 26 January 2025",Paid Search,2025-01,24/03/2025 00:00:00,57,31–60 days,4
6637,"Monday, 13 January 2025",Paid Search,2025-01,,,,
6847,"Monday, 6 January 2025",Paid Search,2025-01,,,,
6864,"Monday, 13 January 2025",Paid Search,2025-01,,,,
6963,"Wednesday, 1 January 2025",Paid Search,2025-01,,,,
7008,"Saturday, 4 January 2025",Paid Search,2025-01,,,,
7025,"Tuesday, 7 January 2025",Paid Search,2025-01,07/05/2025 00:00:00,120,90+ days,6
7054,"Monday, 6 January 2025",Paid Search,2025-01,,,,
7388,"Monday, 27 January 2025",Paid Search,2025-01,,,,
7389,"Tuesday, 7 January 2025",Paid Search,2025-01,,,,
7450,"Monday, 27 January 2025",Paid Search,2025-01,,,,
7495,"Sunday, 19 January 2025",Paid Search,2025-01,,,,
7506,"Wednesday, 8 January 2025",Paid Search,2025-01,,,,
7507,"Tuesday, 28 January 2025",Paid Search,2025-01,25/04/2025 00:00:00,87,61–90 days,5
7585,"Monday, 20 January 2025",Paid Search,2025-01,,,,
7655,"Monday, 13 January 2025",Paid Search,2025-01,,,,
7681,"Wednesday, 22 January 2025",Paid Search,2025-01,,,,
7732,"Friday, 31 January 2025",Paid Search,2025-01,24/02/2025 00:00:00,24,15–30 days,3
7880,"Saturday, 11 January 2025",Paid Search,2025-01,,,,
7900,"Tuesday, 28 January 2025",Paid Search,2025-01,,,,
7907,"Thursday, 16 January 2025",Paid Search,2025-01,,,,
7911,"Monday, 20 January 2025",Paid Search,2025-01,,,,
7921,"Friday, 24 January 2025",Paid Search,2025-01,,,,
8046,"Tuesday, 14 January 2025",Paid Search,2025-01,,,,
8117,"Sunday, 19 January 2025",Paid Search,2025-01,,,,
8144,"Sunday, 19 January 2025",Paid Search,2025-01,,,,
8723,"Sunday, 12 January 2025",Paid Search,2025-01,,,,
8734,"Thursday, 30 January 2025",Paid Search,2025-01,,,,
8786,"Wednesday, 29 January 2025",Paid Search,2025-01,,,,
8788,"Wednesday, 1 January 2025",Paid Search,2025-01,,,,
8822,"Friday, 17 January 2025",Paid Search,2025-01,11/03/2025 00:00:00,53,31–60 days,4
8860,"Sunday, 12 January 2025",Paid Search,2025-01,,,,
8967,"Monday, 6 January 2025",Paid Search,2025-01,,,,
9196,"Saturday, 11 January 2025",Paid Search,2025-01,,,,
9225,"Monday, 20 January 2025",Paid Search,2025-01,,,,
9229,"Wednesday, 1 January 2025",Paid Search,2025-01,31/01/2025 00:00:00,30,15–30 days,3
9357,"Friday, 10 January 2025",Paid Search,2025-01,,,,
9478,"Monday, 13 January 2025",Paid Search,2025-01,,,,
9532,"Saturday, 25 January 2025",Paid Search,2025-01,,,,
9539,"Tuesday, 21 January 2025",Paid Search,2025-01,21/05/2025 00:00:00,120,90+ days,6
9596,"Sunday, 26 January 2025",Paid Search,2025-01,18/02/2025 00:00:00,23,15–30 days,3
9602,"Friday, 10 January 2025",Paid Search,2025-01,,,,
9643,"Monday, 27 January 2025",Paid Search,2025-01,,,,
9675,"Saturday, 25 January 2025",Paid Search,2025-01,,,,
9692,"Friday, 17 January 2025",Paid Search,2025-01,,,,
9742,"Sunday, 26 January 2025",Paid Search,2025-01,,,,
9744,"Sunday, 19 January 2025",Paid Search,2025-01,07/03/2025 00:00:00,47,31–60 days,4
9782,"Friday, 24 January 2025",Paid Search,2025-01,13/04/2025 00:00:00,79,61–90 days,5
9888,"Thursday, 30 January 2025",Paid Search,2025-01,,,,
9928,"Tuesday, 7 January 2025",Paid Search,2025-01,07/05/2025 00:00:00,120,90+ days,6
9937,"Monday, 27 January 2025",Paid Search,2025-01,11/05/2025 00:00:00,104,90+ days,6
9971,"Sunday, 19 January 2025",Paid Search,2025-01,,,,
9987,"Friday, 10 January 2025",Paid Search,2025-01,20/02/2025 00:00:00,41,31–60 days,4
9990,"Friday, 17 January 2025",Paid Search,2025-01,,,,
10013,"Friday, 17 January 2025",Paid Search,2025-01,,,,
10017,"Sunday, 19 January 2025",Paid Search,2025-01,03/05/2025 00:00:00,104,90+ days,6
10021,"Thursday, 2 January 2025",Paid Search,2025-01,07/03/2025 00:00:00,64,61–90 days,5
10041,"Thursday, 30 January 2025",Paid Search,2025-01,,,,
10113,"Saturday, 4 January 2025",Paid Search,2025-01,,,,
10263,"Thursday, 9 January 2025",Paid Search,2025-01,,,,
10386,"Monday, 27 January 2025",Paid Search,2025-01,27/05/2025 00:00:00,120,90+ days,6
10442,"Thursday, 2 January 2025",Paid Search,2025-01,22/02/2025 00:00:00,51,31–60 days,4
10479,"Friday, 3 January 2025",Paid Search,2025-01,,,,
10511,"Thursday, 16 January 2025",Paid Search,2025-01,13/04/2025 00:00:00,87,61–90 days,5
10643,"Tuesday, 21 January 2025",Paid Search,2025-01,,,,
10801,"Wednesday, 1 January 2025",Paid Search,2025-01,22/04/2025 00:00:00,111,90+ days,6
10875,"Saturday, 11 January 2025",Paid Search,2025-01,,,,
10970,"Friday, 3 January 2025",Paid Search,2025-01,,,,
11175,"Thursday, 23 January 2025",Paid Search,2025-01,,,,
11302,"Monday, 13 January 2025",Paid Search,2025-01,04/05/2025 00:00:00,111,90+ days,6
11366,"Friday, 3 January 2025",Paid Search,2025-01,,,,
11439,"Thursday, 9 January 2025",Paid Search,2025-01,28/01/2025 00:00:00,19,15–30 days,3
11451,"Thursday, 16 January 2025",Paid Search,2025-01,,,,
11575,"Thursday, 23 January 2025",Paid Search,2025-01,,,,
11735,"Friday, 3 January 2025",Paid Search,2025-01,,,,
11857,"Tuesday, 28 January 2025",Paid Search,2025-01,26/04/2025 00:00:00,88,61–90 days,5
11885,"Friday, 31 January 2025",Paid Search,2025-01,,,,
11922,"Monday, 27 January 2025",Paid Search,2025-01,01/04/2025 00:00:00,64,61–90 days,5
11923,"Thursday, 2 January 2025",Paid Search,2025-01,,,,
11939,"Wednesday, 8 January 2025",Paid Search,2025-01,,,,
12053,"Saturday, 4 January 2025",Paid Search,2025-01,27/01/2025 00:00:00,23,15–30 days,3
12070,"Monday, 20 January 2025",Paid Search,2025-01,,,,
12123,"Wednesday, 8 January 2025",Paid Search,2025-01,,,,
12230,"Saturday, 11 January 2025",Paid Search,2025-01,21/03/2025 00:00:00,69,61–90 days,5
12269,"Tuesday, 21 January 2025",Paid Search,2025-01,14/02/2025 00:00:00,24,15–30 days,3
12386,"Saturday, 4 January 2025",Paid Search,2025-01,,,,
12564,"Sunday, 5 January 2025",Paid Search,2025-01,23/03/2025 00:00:00,77,61–90 days,5
12576,"Thursday, 23 January 2025",Paid Search,2025-01,,,,
12706,"Friday, 31 January 2025",Paid Search,2025-01,,,,
12721,"Friday, 17 January 2025",Paid Search,2025-01,,,,
12756,"Saturday, 4 January 2025",Paid Search,2025-01,27/01/2025 00:00:00,23,15–30 days,3
12926,"Tuesday, 7 January 2025",Paid Search,2025-01,02/03/2025 00:00:00,54,31–60 days,4
12960,"Tuesday, 7 January 2025",Paid Search,2025-01,,,,
13116,"Friday, 24 January 2025",Paid Search,2025-01,,,,
13181,"Tuesday, 28 January 2025",Paid Search,2025-01,17/02/2025 00:00:00,20,15–30 days,3
13316,"Monday, 20 January 2025",Paid Search,2025-01,,,,
13339,"Tuesday, 21 January 2025",Paid Search,2025-01,,,,
13384,"Friday, 10 January 2025",Paid Search,2025-01,03/02/2025 00:00:00,24,15–30 days,3
13482,"Saturday, 25 January 2025",Paid Search,2025-01,,,,
191,"Wednesday, 3 January 2024",Paid Search,2024-01,11/07/2025 00:00:00,555,90+ days,6
254,"Wednesday, 31 January 2024",Paid Search,2024-01,10/03/2025 00:00:00,404,90+ days,6
296,"Monday, 29 January 2024",Paid Search,2024-01,18/11/2025 00:00:00,659,90+ days,6
354,"Tuesday, 9 January 2024",Paid Search,2024-01,25/06/2025 00:00:00,533,90+ days,6
578,"Monday, 29 January 2024",Paid Search,2024-01,01/05/2025 00:00:00,458,90+ days,6
636,"Wednesday, 24 January 2024",Paid Search,2024-01,17/08/2025 00:00:00,571,90+ days,6
857,"Sunday, 28 January 2024",Paid Search,2024-01,05/10/2025 00:00:00,616,90+ days,6
908,"Wednesday, 3 January 2024",Paid Search,2024-01,31/05/2025 00:00:00,514,90+ days,6
1063,"Thursday, 25 January 2024",Paid Search,2024-01,06/10/2025 00:00:00,620,90+ days,6
1221,"Tuesday, 2 January 2024",Paid Search,2024-01,16/07/2025 00:00:00,561,90+ days,6
1293,"Saturday, 13 January 2024",Paid Search,2024-01,25/10/2025 00:00:00,651,90+ days,6
1413,"Friday, 5 January 2024",Paid Search,2024-01,23/07/2025 00:00:00,565,90+ days,6
1546,"Sunday, 21 January 2024",Paid Search,2024-01,23/12/2025 00:00:00,702,90+ days,6
1571,"Friday, 19 January 2024",Paid Search,2024-01,09/04/2025 00:00:00,446,90+ days,6
1642,"Saturday, 27 January 2024",Paid Search,2024-01,06/12/2025 00:00:00,679,90+ days,6
1814,"Wednesday, 10 January 2024",Paid Search,2024-01,04/05/2025 00:00:00,480,90+ days,6
1818,"Saturday, 27 January 2024",Paid Search,2024-01,30/06/2025 00:00:00,520,90+ days,6
1830,"Thursday, 25 January 2024",Paid Search,2024-01,07/04/2025 00:00:00,438,90+ days,6
2231,"Friday, 19 January 2024",Paid Search,2024-01,04/06/2025 00:00:00,502,90+ days,6
2233,"Sunday, 7 January 2024",Paid Search,2024-01,20/02/2025 00:00:00,410,90+ days,6
2294,"Monday, 29 January 2024",Paid Search,2024-01,18/11/2025 00:00:00,659,90+ days,6
2319,"Tuesday, 23 January 2024",Paid Search,2024-01,15/03/2025 00:00:00,417,90+ days,6
2360,"Monday, 15 January 2024",Paid Search,2024-01,13/05/2025 00:00:00,484,90+ days,6
2455,"Thursday, 25 January 2024",Paid Search,2024-01,15/09/2025 00:00:00,599,90+ days,6
2542,"Tuesday, 9 January 2024",Paid Search,2024-01,03/06/2025 00:00:00,511,90+ days,6
2702,"Wednesday, 17 January 2024",Paid Search,2024-01,31/12/2025 00:00:00,714,90+ days,6
2761,"Wednesday, 10 January 2024",Paid Search,2024-01,14/08/2025 00:00:00,582,90+ days,6
2843,"Friday, 5 January 2024",Paid Search,2024-01,09/04/2025 00:00:00,460,90+ days,6
3028,"Sunday, 7 January 2024",Paid Search,2024-01,01/05/2025 00:00:00,480,90+ days,6
3169,"Wednesday, 10 January 2024",Paid Search,2024-01,30/05/2025 00:00:00,506,90+ days,6
3199,"Thursday, 11 January 2024",Paid Search,2024-01,12/06/2025 00:00:00,518,90+ days,6
3431,"Monday, 29 January 2024",Paid Search,2024-01,27/12/2025 00:00:00,698,90+ days,6
3548,"Monday, 15 January 2024",Paid Search,2024-01,01/11/2025 00:00:00,656,90+ days,6
3633,"Wednesday, 10 January 2024",Paid Search,2024-01,02/12/2025 00:00:00,692,90+ days,6
3641,"Saturday, 13 January 2024",Paid Search,2024-01,03/09/2025 00:00:00,599,90+ days,6
3663,"Wednesday, 3 January 2024",Paid Search,2024-01,25/11/2025 00:00:00,692,90+ days,6
3725,"Monday, 29 January 2024",Paid Search,2024-01,26/04/2025 00:00:00,453,90+ days,6
3734,"Sunday, 21 January 2024",Paid Search,2024-01,21/01/2025 00:00:00,366,90+ days,6
3758,"Monday, 22 January 2024",Paid Search,2024-01,06/09/2025 00:00:00,593,90+ days,6
3913,"Wednesday, 10 January 2024",Paid Search,2024-01,06/04/2025 00:00:00,452,90+ days,6
4000,"Wednesday, 10 January 2024",Paid Search,2024-01,20/10/2025 00:00:00,649,90+ days,6
4047,"Thursday, 18 January 2024",Paid Search,2024-01,17/02/2025 00:00:00,396,90+ days,6
4049,"Sunday, 7 January 2024",Paid Search,2024-01,03/09/2025 00:00:00,605,90+ days,6
4091,"Thursday, 18 January 2024",Paid Search,2024-01,28/05/2025 00:00:00,496,90+ days,6
4092,"Tuesday, 16 January 2024",Paid Search,2024-01,12/07/2025 00:00:00,543,90+ days,6
4282,"Saturday, 20 January 2024",Paid Search,2024-01,21/10/2025 00:00:00,640,90+ days,6
4308,"Monday, 1 January 2024",Paid Search,2024-01,21/11/2025 00:00:00,690,90+ days,6
4309,"Tuesday, 23 January 2024",Paid Search,2024-01,31/01/2025 00:00:00,374,90+ days,6
4388,"Friday, 12 January 2024",Paid Search,2024-01,29/07/2025 00:00:00,564,90+ days,6
4528,"Friday, 5 January 2024",Paid Search,2024-01,16/02/2025 00:00:00,408,90+ days,6
4578,"Wednesday, 3 January 2024",Paid Search,2024-01,21/07/2025 00:00:00,565,90+ days,6
4594,"Friday, 26 January 2024",Paid Search,2024-01,24/05/2025 00:00:00,484,90+ days,6
4689,"Saturday, 27 January 2024",Paid Search,2024-01,25/05/2025 00:00:00,484,90+ days,6
4782,"Sunday, 28 January 2024",Paid Search,2024-01,26/02/2025 00:00:00,395,90+ days,6
4801,"Thursday, 25 January 2024",Paid Search,2024-01,24/09/2025 00:00:00,608,90+ days,6
4891,"Friday, 19 January 2024",Paid Search,2024-01,18/05/2025 00:00:00,485,90+ days,6
4940,"Sunday, 21 January 2024",Paid Search,2024-01,20/06/2025 00:00:00,516,90+ days,6
4982,"Tuesday, 30 January 2024",Paid Search,2024-01,17/03/2025 00:00:00,412,90+ days,6
5024,"Monday, 22 January 2024",Paid Search,2024-01,20/09/2025 00:00:00,607,90+ days,6
5089,"Friday, 26 January 2024",Paid Search,2024-01,23/05/2025 00:00:00,483,90+ days,6
5257,"Friday, 12 January 2024",Paid Search,2024-01,21/11/2025 00:00:00,679,90+ days,6
5423,"Thursday, 25 January 2024",Paid Search,2024-01,09/08/2025 00:00:00,562,90+ days,6
5560,"Thursday, 4 January 2024",Paid Search,2024-01,31/03/2025 00:00:00,452,90+ days,6
5649,"Monday, 8 January 2024",Paid Search,2024-01,14/01/2025 00:00:00,372,90+ days,6
5718,"Thursday, 11 January 2024",Paid Search,2024-01,07/01/2025 00:00:00,362,90+ days,6
5934,"Sunday, 28 January 2024",Paid Search,2024-01,22/10/2025 00:00:00,633,90+ days,6
5943,"Friday, 12 January 2024",Paid Search,2024-01,29/11/2025 00:00:00,687,90+ days,6
5989,"Wednesday, 10 January 2024",Paid Search,2024-01,26/07/2025 00:00:00,563,90+ days,6
6045,"Monday, 1 January 2024",Paid Search,2024-01,29/05/2025 00:00:00,514,90+ days,6
6330,"Sunday, 14 January 2024",Paid Search,2024-01,11/01/2025 00:00:00,363,90+ days,6
6346,"Wednesday, 10 January 2024",Paid Search,2024-01,18/08/2025 00:00:00,586,90+ days,6
6368,"Tuesday, 23 January 2024",Paid Search,2024-01,16/02/2025 00:00:00,390,90+ days,6
6464,"Friday, 5 January 2024",Paid Search,2024-01,22/11/2025 00:00:00,687,90+ days,6
6523,"Thursday, 11 January 2024",Paid Search,2024-01,19/02/2025 00:00:00,405,90+ days,6
6542,"Saturday, 6 January 2024",Paid Search,2024-01,05/01/2025 00:00:00,365,90+ days,6
6606,"Sunday, 28 January 2024",Paid Search,2024-01,14/02/2025 00:00:00,383,90+ days,6
6656,"Saturday, 20 January 2024",Paid Search,2024-01,21/01/2025 00:00:00,367,90+ days,6
6722,"Wednesday, 10 January 2024",Paid Search,2024-01,04/05/2025 00:00:00,480,90+ days,6
6742,"Saturday, 27 January 2024",Paid Search,2024-01,09/12/2025 00:00:00,682,90+ days,6
6755,"Friday, 26 January 2024",Paid Search,2024-01,18/02/2025 00:00:00,389,90+ days,6
6761,"Friday, 26 January 2024",Paid Search,2024-01,04/09/2025 00:00:00,587,90+ days,6
6906,"Saturday, 13 January 2024",Paid Search,2024-01,02/02/2025 00:00:00,386,90+ days,6
6939,"Thursday, 4 January 2024",Paid Search,2024-01,21/01/2025 00:00:00,383,90+ days,6
6960,"Thursday, 25 January 2024",Paid Search,2024-01,08/05/2025 00:00:00,469,90+ days,6
6961,"Saturday, 6 January 2024",Paid Search,2024-01,23/11/2025 00:00:00,687,90+ days,6
6989,"Tuesday, 9 January 2024",Paid Search,2024-01,21/02/2025 00:00:00,409,90+ days,6
6999,"Thursday, 11 January 2024",Paid Search,2024-01,09/10/2025 00:00:00,637,90+ days,6
7011,"Wednesday, 24 January 2024",Paid Search,2024-01,31/01/2025 00:00:00,373,90+ days,6
7218,"Monday, 22 January 2024",Paid Search,2024-01,22/02/2025 00:00:00,397,90+ days,6
7239,"Sunday, 7 January 2024",Paid Search,2024-01,28/11/2025 00:00:00,691,90+ days,6
7290,"Thursday, 4 January 2024",Paid Search,2024-01,23/09/2025 00:00:00,628,90+ days,6
7301,"Friday, 19 January 2024",Paid Search,2024-01,15/05/2025 00:00:00,482,90+ days,6
7335,"Tuesday, 16 January 2024",Paid Search,2024-01,03/01/2025 00:00:00,353,90+ days,6
7345,"Wednesday, 24 January 2024",Paid Search,2024-01,07/03/2025 00:00:00,408,90+ days,6
7357,"Tuesday, 9 January 2024",Paid Search,2024-01,30/10/2025 00:00:00,660,90+ days,6
7431,"Sunday, 21 January 2024",Paid Search,2024-01,05/10/2025 00:00:00,623,90+ days,6
